Date/Time,kWh del int,kVARh del int,kWh rec int,kVARh rec int,Vll ab mean,Vll bc mean,Vll ca mean,I a mean,I b mean,I c mean,Vll avg mean,I avg mean
30-01-2023 2:45:00000,578.737793,30.235495,0.000000,0.201134,23156.596,23220.455,23183.223,58.167927,58.000401,57.416180,23186.762,57.861515
30-01-2023 3:00:00000,578.510620,27.856050,0.000000,0.762251,23162.357,23227.021,23189.449,58.131634,57.935116,57.381329,23192.939,57.816036
30-01-2023 3:15:00000,578.574219,26.527327,0.000000,1.143417,23153.342,23217.623,23180.066,58.155884,57.957661,57.409855,23183.707,57.841133
30-01-2023 3:30:00000,578.576294,26.855213,0.000000,1.003244,23161.352,23225.424,23187.648,58.137722,57.935066,57.392082,23191.471,57.821640
30-01-2023 3:45:00000,578.563171,27.869429,0.000000,0.786170,23156.781250,23220.092,23184.076,58.157295,57.960342,57.383377,23187.002,57.833698
30-01-2023 4:00:00000,578.523804,28.293425,0.000000,0.836085,23157.875000,23221.068,23183.914,58.144394,57.955402,57.388912,23187.611,57.829575
30-01-2023 4:15:00000,578.511292,25.093908,0.000000,1.921483,23155.218750,23218.758,23180.947,58.147594,57.926025,57.404671,23184.982,57.826118
30-01-2023 4:30:00000,578.462830,24.916931,0.000000,2.036709,23159.805,23222.010,23184.859,58.124771,57.922379,57.383022,23188.898,57.810032
30-01-2023 4:45:00000,578.478027,30.691702,0.000000,0.609600,23150.035,23211.756,23174.197,58.159279,57.992737,57.418446,23178.664,57.856857
30-01-2023 5:00:00000,578.545837,40.711823,0.000000,0.000000,23159.350,23221.145,23182.854,58.169609,58.035004,57.416267,23187.795,57.873569
30-01-2023 5:15:00000,578.576111,32.311359,0.000000,0.258653,23159.650,23222.377,23182.957,58.136242,57.977840,57.423157,23188.338,57.845684
30-01-2023 5:30:00000,578.326416,42.835384,0.000000,0.000000,23153.654,23214.518,23175.602,58.145916,58.055634,57.428566,23181.254,57.876701
30-01-2023 5:45:00000,578.441040,44.600876,0.000000,0.000000,23157.268,23218.432,23177.951,58.178406,58.039249,57.442322,23184.533,57.886600
30-01-2023 6:00:00000,578.417236,51.986984,0.000000,0.000000,23153.891,23212.615,23171.402,58.222507,58.110668,57.489925,23179.291,57.941048
30-01-2023 6:15:00000,578.335999,54.963562,0.000000,0.000000,23164.343750,23222.846,23180.762,58.152973,58.129036,57.492817,23189.305,57.924927
30-01-2023 6:30:00000,578.348694,54.663448,0.000000,0.000000,23161.297,23220.496,23177.068,58.134521,58.127148,57.511818,23186.281250,57.924496
30-01-2023 6:45:00000,578.307922,58.322609,0.000000,0.000000,23153.592,23213.281250,23169.053,58.186230,58.182369,57.562710,23178.648,57.977108
30-01-2023 7:00:00000,578.332153,55.629742,0.000000,0.000000,23167.693,23228.176,23183.350,58.131248,58.108833,57.510288,23193.082,57.916801
30-01-2023 7:15:00000,578.306458,58.538677,0.000000,0.000000,23148.059,23206.236,23161.887,58.184471,58.219135,57.589417,23172.068,57.997688
30-01-2023 7:30:00000,578.262939,68.840347,0.000000,0.000000,23152.779,23208.468750,23163.850,58.248611,58.360897,57.679005,23175.049,58.096180
30-01-2023 7:45:00000,578.154846,69.072762,0.000000,0.000000,23185.777,23242.718750,23195.695,58.161606,58.256390,57.618851,23208.061,58.012253
30-01-2023 8:00:00000,578.233215,45.994263,0.000000,0.000000,23184.316,23246.482,23196.258,57.977829,57.950680,57.473537,23209.004,57.800690
30-01-2023 8:15:00000,578.426025,36.942932,0.000000,0.000000,23162.570,23225.896,23174.092,57.974194,57.915913,57.504311,23187.516,57.798141
30-01-2023 8:30:00000,578.319031,41.369171,0.000000,0.000000,23155.218750,23217.770,23167.758,58.008675,57.973053,57.510723,23180.252,57.830795
30-01-2023 8:45:00000,578.325745,48.252007,0.000000,0.000000,23142.430,23207.396,23157.797,58.116272,58.044281,57.566456,23169.225,57.908997
30-01-2023 9:00:00000,578.349487,61.844578,0.000000,0.000000,23148.357,23217.496,23170.371,58.290199,58.149975,57.596825,23178.748,58.012264
30-01-2023 9:15:00000,578.456665,54.545498,0.000000,0.000000,23078.340,23150.562500,23107.850,58.462700,58.233467,57.646606,23112.268,58.114204
30-01-2023 9:30:00000,569.354553,62.554695,0.000000,0.000000,23101.312500,23172.391,23127.293,57.551437,57.371777,56.814426,23133.666,57.245876
30-01-2023 9:45:00000,567.190491,49.435230,0.000000,0.000000,23083.732,23156.174,23112.391,57.250126,57.031067,56.538761,23117.416,56.939926
30-01-2023 10:00:00000,567.238770,55.026814,0.000000,0.000000,23092.338,23164.209,23118.930,57.260994,57.071434,56.580666,23125.145,56.970993
30-01-2023 10:15:00000,409.945831,35.227169,0.000000,0.025232,23041.559,23111.990,23071.877,41.680733,41.340092,40.794746,23075.127,41.271839
30-01-2023 10:30:00000,256.534058,7.581231,0.000000,0.071550,23086.354,23154.242,23114.316,26.138605,25.735224,25.206192,23118.312500,25.693354
30-01-2023 10:45:00000,202.116882,6.363318,1.654780,4.516516,23026.479,23097.289,23059.500000,20.880527,20.586931,20.364037,23061.086,20.610506
30-01-2023 11:00:00000,233.122711,0.005955,0.000000,6.483508,22945.287,23019.555,22982.896,23.478626,23.379013,23.553932,22982.562500,23.470549
30-01-2023 11:15:00000,233.164719,2.027126,0.000000,0.275940,22947.254,23020.896,22983.580,23.470497,23.379988,23.541847,22983.889,23.464115
30-01-2023 11:30:00000,233.276886,0.386306,0.000000,7.017172,22965.555,23040.488,22998.602,23.456156,23.374886,23.582579,23001.564,23.471203
30-01-2023 11:45:00000,233.213455,0.000000,0.000000,11.008803,22956.092,23028.838,22988.937500,23.458080,23.400135,23.592663,22991.293,23.483629
30-01-2023 12:00:00000,233.174698,0.000000,0.000000,25.181265,22983.789,23068.270,23026.396,23.704981,23.554277,23.822958,23026.166,23.694052
30-01-2023 12:15:00000,291.303253,6.077404,0.000000,32.865856,22958.834,23059.439,23004.889,29.968328,29.339083,29.964029,23007.729,29.757137
30-01-2023 12:30:00000,462.886200,3.848575,0.000000,14.059371,22966.961,23071.807,23011.811,47.150780,46.074074,46.508190,23016.869,46.577652
30-01-2023 12:45:00000,238.900818,0.024469,0.000000,36.340378,22980.326,23086.340,23026.506,24.395052,24.081818,24.560438,23031.045,24.345737
30-01-2023 13:00:00000,347.564209,4.550728,0.000000,22.992773,22988.713,23095.096,23033.061,35.489681,34.482189,35.329674,23038.934,35.100529
30-01-2023 13:15:00000,421.860260,0.000000,0.000000,62.832108,23030.093750,23135.430,23073.592,43.204891,42.141582,42.976898,23079.723,42.774452
30-01-2023 13:30:00000,238.328506,0.000000,0.000000,86.813820,23000.859,23110.387,23051.100,25.491323,25.216221,25.816168,23054.115,25.507917
30-01-2023 13:45:00000,233.353500,0.000000,0.000000,85.486061,22970.656250,23079.343750,23021.143,24.997923,24.766970,25.320208,23023.705,25.028389
30-01-2023 14:00:00000,233.417130,0.000000,0.000000,64.095161,23009.996,23115.256,23057.527,24.426485,24.181812,24.681118,23060.936,24.429815
30-01-2023 14:15:00000,233.490082,0.000000,0.000000,44.540234,23024.742,23128.223,23070.383,23.978746,23.710701,24.176445,23074.432,23.955320
30-01-2023 14:30:00000,233.494141,0.000000,0.000000,39.209686,23043.648,23149.033,23087.980,23.820251,23.532633,24.020483,23093.561,23.791117
30-01-2023 14:45:00000,237.341873,0.922640,0.000000,34.363804,23036.150,23141.176,23081.568,24.142553,23.793921,24.303007,23086.279,24.079823
30-01-2023 15:00:00000,363.628082,5.488566,0.000000,14.082217,23048.939,23149.795,23091.215,36.934521,35.917404,36.669064,23096.656250,36.507000
30-01-2023 15:15:00000,233.418701,0.000000,0.000000,42.072056,23046.971,23151.729,23093.221,23.908823,23.573732,24.062546,23097.285,23.848372
30-01-2023 15:30:00000,233.399094,0.000000,0.000000,45.522964,23039.385,23142.902,23086.252,23.998236,23.696241,24.165730,23089.521,23.953379
30-01-2023 15:45:00000,233.323563,0.000000,0.000000,41.654930,23034.918,23139.576,23081.645,23.907194,23.593420,24.069794,23085.365,23.856812
30-01-2023 16:00:00000,338.014740,2.522445,0.000000,22.515799,23045.174,23145.361,23089.385,34.395309,33.490894,34.204086,23093.311,34.030113
30-01-2023 16:15:00000,444.692078,0.612342,0.000000,25.169155,23049.439,23149.053,23093.629,45.202080,44.162544,44.601887,23097.373,44.655491
30-01-2023 16:30:00000,316.962433,0.331658,0.000000,38.225399,23037.730,23136.695,23084.775,32.422855,31.849216,32.244656,23086.396,32.172234
30-01-2023 16:45:00000,233.248627,0.000000,0.000000,50.543724,23056.211,23156.543,23104.562500,24.082624,23.803621,24.232084,23105.768,24.039452
30-01-2023 17:00:00000,233.308777,0.000000,0.000000,57.913441,23042.447,23142.168,23091.867,24.262899,23.995035,24.423170,23092.166,24.227037
30-01-2023 17:15:00000,233.623947,0.000000,0.000000,67.540871,23052.736,23152.965,23104.406250,24.515379,24.247717,24.684750,23103.387,24.482628
30-01-2023 17:30:00000,260.650635,0.000000,0.000000,74.671997,23038.486,23136.529,23090.328,27.362131,27.146496,27.540619,23088.447,27.349737
30-01-2023 17:45:00000,270.446320,0.000000,0.000000,73.769966,23040.730,23138.916,23094.838,28.307699,28.090500,28.463207,23091.486,28.287144
30-01-2023 18:00:00000,270.520691,0.000000,0.000000,78.623093,23038.971,23136.900,23094.510,28.435678,28.215761,28.585075,23090.123,28.412170
30-01-2023 18:15:00000,270.552063,0.000000,0.000000,73.074860,23035.697,23133.389,23093.092,28.325575,28.092831,28.432379,23087.406250,28.283615
30-01-2023 18:30:00000,270.434265,0.000000,0.000000,70.346001,23040.111,23138.660,23103.225,28.279360,28.011614,28.301817,23094.010,28.197603
30-01-2023 18:45:00000,270.428925,0.000000,0.000000,65.544601,23039.953,23134.387,23098.607,28.145596,27.915848,28.204815,23090.986,28.088768
30-01-2023 19:00:00000,270.484680,0.000000,0.000000,59.837685,23054.650,23147.270,23111.988,28.008451,27.783401,28.056202,23104.635,27.949356
30-01-2023 19:15:00000,272.901825,2.112733,0.000000,16.918768,23083.326,23161.211,23134.713,27.541649,27.416958,27.492987,23126.418,27.483866
30-01-2023 19:30:00000,275.334167,5.218577,0.000000,0.130875,23117.451,23193.326,23168.309,27.565676,27.447287,27.463322,23159.680,27.492081
30-01-2023 19:45:00000,439.407104,18.830109,0.000000,0.092267,23124.113,23200.324,23173.881,44.360062,43.794525,43.622272,23166.115,43.925625
30-01-2023 20:00:00000,520.385864,28.388300,0.000000,0.000000,23095.684,23164.699,23138.512,52.552067,52.125683,51.568573,23132.963,52.082161
30-01-2023 20:15:00000,531.028259,49.071144,0.000000,0.000000,23107.127,23173.756,23146.287,53.695194,53.389027,52.710247,23142.385,53.264839
30-01-2023 20:30:00000,530.991760,60.011497,0.000000,0.000000,23119.068,23182.527,23154.748,53.745068,53.528851,52.782822,23152.100,53.352234
30-01-2023 20:45:00000,530.884033,46.993992,0.000000,0.000000,23146.801,23211.178,23179.998,53.507961,53.279716,52.658718,23179.316,53.148815
30-01-2023 21:00:00000,424.308563,38.152706,0.000000,0.000000,23125.932,23192.434,23163.729,42.768593,42.585030,42.310944,23160.691,42.554905
30-01-2023 21:15:00000,530.780212,49.195313,0.000000,0.000000,23112.945,23177.873,23152.471,53.645287,53.355709,52.695072,23147.756,53.232025
30-01-2023 21:30:00000,522.982788,46.056728,0.000000,0.000000,23121.027,23187.957,23164.213,52.833462,52.530884,51.844753,23157.744,52.403011
30-01-2023 21:45:00000,437.887390,55.813187,0.000000,0.000000,23101.971,23168.924,23149.021,44.431839,44.201420,43.748306,23139.979,44.127201
30-01-2023 22:00:00000,518.314697,54.324249,0.000000,0.000000,23125.043,23191.436,23168.414,52.434357,52.159626,51.443066,23161.625000,52.012325
30-01-2023 22:15:00000,519.892578,53.324268,0.000000,0.000000,23124.668,23191.631,23168.107,52.565735,52.309937,51.601131,23161.465,52.158962
30-01-2023 22:30:00000,525.647156,58.155235,0.000000,0.000000,23087.123,23152.316,23134.197,53.307491,53.090057,52.222435,23124.535,52.873333
30-01-2023 22:45:00000,525.618103,73.701927,0.000000,0.000000,23125.828,23189.422,23166.053,53.362370,53.200611,52.358013,23160.445,52.973660
30-01-2023 23:00:00000,529.324036,64.262154,0.000000,0.000000,23144.957,23207.809,23178.703,53.502079,53.357258,52.684361,23177.154,53.181229
30-01-2023 23:15:00000,530.537048,52.357952,0.000000,0.000000,23126.687500,23191.148,23161.123,53.538464,53.340786,52.745823,23159.650,53.208290
30-01-2023 23:30:00000,530.464966,56.358852,0.000000,0.000000,23122.910,23183.338,23152.684,53.534172,53.426304,52.807606,23152.968750,53.256039
30-01-2023 23:45:00000,530.411926,52.818573,0.000000,0.000000,23127.838,23187.764,23157.053,53.476871,53.369965,52.766388,23157.551,53.204407
31-01-2023 0:00:00000,530.360962,51.329651,0.000000,0.000000,23126.084,23183.857,23152.262,53.430088,53.371395,52.775799,23154.070,53.192440
31-01-2023 0:15:00000,530.440735,51.061855,0.000000,0.000000,23131.025,23189.727,23156.055,53.417561,53.349239,52.789753,23158.941,53.185520
31-01-2023 0:30:00000,530.364929,55.063507,0.000000,0.000000,23120.666,23177.871,23143.049,53.456097,53.425789,52.849525,23147.187500,53.243813
31-01-2023 0:45:00000,530.347534,55.662952,0.000000,0.000000,23120.715,23177.730,23142.006,53.467327,53.425354,52.862785,23146.826,53.251820
31-01-2023 1:00:00000,530.306091,77.355164,0.000000,0.000000,23099.398,23154.320,23116.904,53.748779,53.790241,53.186363,23123.527,53.575111
31-01-2023 1:15:00000,530.274780,78.736923,0.000000,0.000000,23142.350,23198.721,23161.051,53.669186,53.702656,53.088024,23167.383,53.486576
31-01-2023 1:30:00000,530.293518,76.699577,0.000000,0.000000,23135.697,23194.744,23159.574,53.723358,53.683575,53.009926,23163.338,53.472328
31-01-2023 1:45:00000,530.356995,70.853333,0.000000,0.000000,23118.408,23177.218750,23141.168,53.658611,53.627022,53.027565,23145.576,53.437744
31-01-2023 2:00:00000,530.379761,76.700081,0.000000,0.000000,23115.758,23173.562500,23138.564,53.741043,53.741062,53.095982,23142.592,53.526024
31-01-2023 2:15:00000,530.385376,80.745094,0.000000,0.000000,23130.406250,23187.646,23152.018,53.755692,53.780643,53.124268,23156.676,53.553562
31-01-2023 2:30:00000,530.379639,77.535652,0.000000,0.000000,23135.178,23192.420,23156.252,53.691875,53.714363,53.080368,23161.271,53.495537
31-01-2023 2:45:00000,530.339600,74.314590,0.000000,0.000000,23129.834,23187.723,23150.916,53.654449,53.663261,53.054958,23156.156250,53.457523
31-01-2023 3:00:00000,530.405212,75.923088,0.000000,0.000000,23120.676,23177.031250,23140.922,53.693233,53.735321,53.101402,23146.215,53.509945
31-01-2023 3:15:00000,530.156006,78.092445,0.000000,0.000000,23132.258,23188.593750,23151.967,53.668743,53.713905,53.086987,23157.619,53.489857
31-01-2023 3:30:00000,530.332581,73.530342,0.000000,0.000000,23137.055,23193.303,23157.451,53.613689,53.651001,53.027714,23162.593750,53.430809
31-01-2023 3:45:00000,530.261414,72.917313,0.000000,0.000000,23121.322,23177.439,23142.312500,53.637234,53.674015,53.039337,23147.031250,53.450230
31-01-2023 4:00:00000,530.280945,77.955780,0.000000,0.000000,23121.367,23176.439,23140.945,53.695732,53.761017,53.113556,23146.252,53.523415
31-01-2023 4:15:00000,530.189209,76.566940,0.000000,0.000000,23132.018,23187.627,23153.127,53.653343,53.704418,53.047497,23157.574,53.468433
31-01-2023 4:30:00000,530.205933,72.059364,0.000000,0.000000,23138.996,23194.836,23159.422,53.573627,53.613316,52.989128,23164.402,53.392006
31-01-2023 4:45:00000,530.254517,67.540215,0.000000,0.000000,23125.238,23181.207,23145.195,53.545986,53.575436,52.983437,23150.527,53.368320
31-01-2023 5:00:00000,530.187622,73.251526,0.000000,0.000000,23123.139,23178.150,23143.527,53.619442,53.678181,53.031952,23148.256,53.443169
31-01-2023 5:15:00000,530.226563,74.931717,0.000000,0.000000,23120.904,23175.742,23141.312500,53.652180,53.711102,53.058594,23145.968750,53.473972
31-01-2023 5:30:00000,530.210266,77.860680,0.000000,0.000000,23119.342,23173.133,23139.354,53.691383,53.772072,53.093384,23143.926,53.518990
31-01-2023 5:45:00000,530.235962,82.803474,0.000000,0.000000,23124.773,23179.666,23145.984,53.766029,53.834114,53.138199,23150.123,53.579460
31-01-2023 6:00:00000,530.266541,85.582687,0.000000,0.000000,23119.383,23173.965,23142.055,53.836140,53.909557,53.171913,23145.146,53.639217
31-01-2023 6:15:00000,530.144348,87.366623,0.000000,0.000000,23127.850,23182.553,23147.496,53.809055,53.896648,53.204769,23152.643,53.636845
31-01-2023 6:30:00000,530.118347,88.361488,0.000000,0.000000,23133.127,23185.947,23151.000000,53.790455,53.918701,53.214302,23156.695,53.641155
31-01-2023 6:45:00000,530.013245,89.164589,0.000000,0.000000,23135.455,23189.080,23152.723,53.782772,53.905869,53.221989,23159.090,53.636875
31-01-2023 7:00:00000,530.028442,81.938171,0.000000,0.000000,23173.068,23232.150,23192.398,53.625755,53.644482,53.060959,23199.218750,53.443714
31-01-2023 7:15:00000,530.261353,37.334824,0.000000,0.000000,23140.843750,23216.824,23175.633,53.372082,52.987442,52.694885,23177.764,53.018116
31-01-2023 7:30:00000,530.274475,33.260536,0.000000,0.000000,23114.535,23189.328,23149.955,53.398785,53.024960,52.718582,23151.248,53.047447
31-01-2023 7:45:00000,530.280029,36.487507,0.000000,0.000000,23132.861,23207.002,23167.764,53.379505,53.020042,52.695301,23169.215,53.031616
31-01-2023 8:00:00000,530.288940,0.488457,0.000000,8.500617,23122.432,23201.961,23161.822,53.306602,52.776588,52.709892,23162.078,52.931034
31-01-2023 8:15:00000,530.326294,8.242743,0.000000,1.975502,23127.211,23203.779,23162.498,53.271149,52.818867,52.691086,23164.514,52.927048
31-01-2023 8:30:00000,530.465576,10.625408,0.000000,0.210836,23157.125000,23235.133,23191.834,53.220261,52.757278,52.642536,23194.687500,52.873310
31-01-2023 8:45:00000,530.373108,4.578626,0.000000,1.244628,23153.746,23233.781250,23188.146,53.201759,52.706829,52.669872,23191.900,52.859489
31-01-2023 9:00:00000,530.373413,2.769127,0.000000,1.322524,23151.467,23232.732,23184.936,53.193947,52.689072,52.701202,23189.727,52.861366
31-01-2023 9:15:00000,408.871155,1.135164,0.000000,11.868427,23147.258,23230.713,23182.422,40.924637,40.628048,40.823681,23186.812500,40.792114
31-01-2023 9:30:00000,247.958069,0.000000,0.000000,16.186796,23147.031250,23234.326,23183.908,24.792637,24.603136,24.942633,23188.436,24.779470
31-01-2023 9:45:00000,240.298691,0.000000,0.000000,14.047762,23152.545,23242.600,23188.045,24.018824,23.806332,24.197393,23194.396,24.007530
31-01-2023 10:00:00000,251.356491,0.000000,0.000000,14.615471,23147.227,23245.215,23173.705,25.069466,24.885166,25.407955,23188.729,25.120836
31-01-2023 10:15:00000,265.028503,0.000000,0.000000,5.938073,23150.191,23243.414,23169.707,26.303272,26.241262,26.732489,23187.756,26.425684
31-01-2023 10:30:00000,267.094879,0.003046,0.000000,6.509865,23156.549,23252.262,23178.437500,26.496944,26.441330,26.934774,23195.744,26.624352
31-01-2023 10:45:00000,289.831604,0.000000,0.000000,8.665466,23155.646,23253.093750,23177.953,28.742434,28.704529,29.229433,23195.582,28.892118
31-01-2023 11:00:00000,298.498962,0.000000,0.000000,18.631992,23152.699,23253.785,23178.172,29.656855,29.617781,30.155830,23194.883,29.810152
31-01-2023 11:15:00000,302.233765,0.000000,0.000000,20.678995,23150.346,23251.811,23173.885,30.004330,30.003220,30.572231,23192.016,30.193272
31-01-2023 11:30:00000,280.764099,0.000000,0.000000,34.788483,23183.016,23290.002,23207.014,28.135344,28.022621,28.671398,23226.662,28.276468
31-01-2023 11:45:00000,240.439484,0.000000,0.000000,66.439484,23154.531250,23270.184,23184.422,24.878164,24.641901,25.383253,23203.055,24.967787
31-01-2023 12:00:00000,240.501022,0.000000,0.000000,65.760384,23143.160,23259.311,23172.189,24.879625,24.646763,25.397430,23191.555,24.974611
31-01-2023 12:15:00000,240.542572,0.000000,0.000000,51.461769,23166.256,23284.305,23195.264,24.582857,24.301867,25.056906,23215.307,24.647188
31-01-2023 12:30:00000,240.482712,0.000000,0.000000,52.639206,23175.914,23294.129,23206.264,24.589462,24.302999,25.054571,23225.453,24.649014
31-01-2023 12:45:00000,240.495880,0.000000,0.000000,53.201885,23176.869,23295.482,23208.812500,24.604645,24.308928,25.058569,23227.029,24.657383
31-01-2023 13:00:00000,240.519424,0.000000,0.000000,42.404495,23166.207,23283.648,23197.150,24.429247,24.119127,24.850004,23215.672,24.466131
31-01-2023 13:15:00000,240.505783,0.000000,0.000000,38.210701,23172.545,23289.984,23202.277,24.340515,24.022062,24.757444,23221.592,24.373348
31-01-2023 13:30:00000,240.453384,0.000000,0.000000,36.188984,23176.723,23292.859,23207.320,24.294817,23.978165,24.692896,23225.648,24.321968
31-01-2023 13:45:00000,240.468201,0.000000,0.000000,34.734573,23170.658,23288.697,23202.406250,24.274332,23.936296,24.663937,23220.561,24.291550
31-01-2023 14:00:00000,240.434143,0.000000,0.000000,32.873638,23172.900,23289.846,23205.559,24.232244,23.894293,24.601122,23222.809,24.242559
31-01-2023 14:15:00000,240.506592,0.000000,0.000000,27.875031,23172.857,23289.811,23203.574,24.133976,23.777103,24.496325,23222.039,24.135801
31-01-2023 14:30:00000,240.548630,0.000000,0.000000,25.350000,23175.551,23292.582,23203.221,24.088816,23.731625,24.468414,23223.768,24.096285
31-01-2023 14:45:00000,240.505707,0.000000,0.000000,14.753643,23174.590,23291.580,23202.338,24.007185,23.622595,24.344954,23222.838,23.991587
31-01-2023 15:00:00000,240.564697,0.000000,0.000000,10.322774,23178.209,23294.475,23206.279,23.996983,23.603142,24.309620,23226.297,23.969902
